# ZScaler Web Proxy Log — generated sample
# Fields: timestamp|username|src_ip|dst_url|category|action|bytes_sent|bytes_received|method|response_code|user_agent|threat_name|duration_ms
2024-06-10 10:15:24|jsmith@corp.com|192.168.4.25|https://docs.microsoft.com/docs|Financial Services|Allowed|1536|30971|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||183
2024-06-10 10:16:40|jsmith@corp.com|192.168.1.192|https://aws.amazon.com/page|Shopping|Allowed|4695|69296|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||794
2024-06-10 10:18:05|jsmith@corp.com|192.168.2.143|https://docker.com/api/data|Shopping|Allowed|4826|19061|POST|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||499
2024-06-10 10:18:36|amartinez@corp.com|192.168.5.178|https://zoom.us/docs|Reference and Research|Allowed|3203|75759|GET|404|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||354
2024-06-10 10:19:03|emorgan@corp.com|192.168.1.172|https://kubernetes.io/api/data|Social Networking|Allowed|2982|31861|GET|404|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||108
2024-06-10 10:19:46|emorgan@corp.com|192.168.5.93|https://google.com/repo|Education|Allowed|1153|41074|GET|301|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||464
2024-06-10 10:20:20|emorgan@corp.com|192.168.1.162|https://kubernetes.io/docs|Software/Technology|Allowed|4512|26458|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||373
2024-06-10 10:27:17|kpatel@corp.com|192.168.1.161|https://google.com/|Financial Services|Allowed|2482|3020|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||343
2024-06-10 10:28:18|lchen@corp.com|192.168.1.156|https://linkedin.com/|Health|Allowed|800|62880|POST|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||226
2024-06-10 10:28:28|bwilson@corp.com|192.168.4.130|https://google.com/docs|Health|Allowed|2157|62748|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||564
2024-06-10 10:29:38|lchen@corp.com|192.168.4.48|https://docker.com/docs|Education|Allowed|3903|5590|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||300
2024-06-10 10:30:06|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|322|1847|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:09|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|405|849|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:09|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|259|1895|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:14|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|354|599|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:15|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|464|686|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:15|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|128|1590|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:18|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|376|821|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:19|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|496|1763|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:22|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|147|1045|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:26|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|300|1264|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:27|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|260|1886|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:30|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|235|1921|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:32|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|273|1377|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:33|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|274|1961|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:45|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|219|878|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:49|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|121|1763|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:52|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|216|1037|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:55|kpatel@corp.com|192.168.4.13|https://pypi.org/api/data|Education|Allowed|1455|25506|GET|404|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||504
2024-06-10 10:30:55|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|361|531|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:56|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|334|1173|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:30:59|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|283|1107|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:31:08|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|432|1548|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:31:13|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|439|1719|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:31:22|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|309|1566|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:31:23|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|415|1966|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:31:25|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|403|1573|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:31:25|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|360|1635|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:31:28|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|115|1060|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:31:28|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|487|738|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:31:34|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|444|629|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:31:40|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|474|1147|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:31:45|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|373|1079|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:31:48|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|208|1751|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:31:55|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|398|770|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:31:57|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|226|532|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:32:01|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|323|1122|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:32:08|emorgan@corp.com|192.168.2.63|https://jira.atlassian.com/|Health|Allowed|4967|6237|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||449
2024-06-10 10:32:21|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|366|885|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:32:22|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|125|997|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:32:27|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|177|510|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:32:37|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|366|1380|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:32:39|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|181|768|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:32:45|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|163|1678|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:32:47|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|468|1392|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:32:49|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|293|1273|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:32:53|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|140|624|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:32:56|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|177|1544|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:33:02|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|382|1768|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:33:04|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|114|716|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:33:07|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|312|1279|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:33:08|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|298|1645|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:33:13|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|180|731|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:33:16|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|109|672|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:33:17|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|332|1565|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:33:19|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|443|1904|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:33:21|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|390|1569|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:33:23|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|287|704|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:33:24|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|399|1890|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:33:30|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|416|1636|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:33:43|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|306|1678|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:33:47|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|425|1443|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:33:58|kpatel@corp.com|192.168.99.99|https://pastebin.com/raw/xK9mzP|Unknown|Allowed|204|1765|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||100
2024-06-10 10:34:06|amartinez@corp.com|192.168.1.196|https://jira.atlassian.com/|Shopping|Allowed|2063|73726|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||615
2024-06-10 10:34:46|jsmith@corp.com|192.168.2.10|https://stackoverflow.com/api/data|Education|Allowed|1551|64166|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||65
2024-06-10 10:35:27|emorgan@corp.com|192.168.1.137|https://slack.com/repo|Health|Allowed|2004|74721|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||619
2024-06-10 10:35:45|jsmith@corp.com|192.168.2.18|https://google.com/docs|Reference and Research|Allowed|2359|75769|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||735
2024-06-10 10:38:02|bwilson@corp.com|192.168.1.40|https://kubernetes.io/docs|Software/Technology|Allowed|549|26544|GET|301|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||263
2024-06-10 10:38:28|amartinez@corp.com|192.168.2.87|https://github.com/page|News and Media|Allowed|2310|69124|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||222
2024-06-10 10:42:08|lchen@corp.com|192.168.5.26|https://aws.amazon.com/repo|Financial Services|Allowed|2893|34160|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||670
2024-06-10 10:43:09|amartinez@corp.com|192.168.2.166|https://jira.atlassian.com/repo|Shopping|Allowed|4679|7216|POST|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||509
2024-06-10 10:43:19|lchen@corp.com|192.168.3.45|https://aws.amazon.com/repo|Health|Allowed|4044|39423|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||487
2024-06-10 10:43:35|bwilson@corp.com|192.168.2.87|https://aws.amazon.com/docs|Financial Services|Allowed|3402|10948|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||375
2024-06-10 10:44:12|bwilson@corp.com|192.168.1.45|https://docker.com/docs|Social Networking|Allowed|2866|19534|POST|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||604
2024-06-10 10:45:36|lchen@corp.com|192.168.3.41|https://kubernetes.io/docs|Financial Services|Allowed|3547|46985|GET|404|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||288
2024-06-10 10:45:41|emorgan@corp.com|192.168.5.123|https://docker.com/|Education|Allowed|397|54689|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||439
2024-06-10 10:46:27|amartinez@corp.com|192.168.2.119|https://jira.atlassian.com/api/data|Business and Economy|Allowed|3415|47646|GET|304|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||290
2024-06-10 10:46:51|kpatel@corp.com|192.168.2.195|https://github.com/repo|Reference and Research|Allowed|4675|61263|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||156
2024-06-10 10:48:07|lchen@corp.com|192.168.3.43|https://linkedin.com/docs|Education|Allowed|4640|78614|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||749
2024-06-10 10:49:32|lchen@corp.com|192.168.3.59|https://docs.microsoft.com/page|Health|Allowed|4495|18317|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||524
2024-06-10 10:50:06|bwilson@corp.com|192.168.2.98|https://jira.atlassian.com/repo|Social Networking|Allowed|2311|58702|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||385
2024-06-10 10:50:13|bwilson@corp.com|192.168.4.173|https://linkedin.com/api/data|Business and Economy|Allowed|1128|65338|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||365
2024-06-10 10:50:52|kpatel@corp.com|192.168.3.100|https://docs.microsoft.com/repo|Social Networking|Allowed|2118|26035|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||500
2024-06-10 10:52:07|amartinez@corp.com|192.168.3.52|https://github.com/api/data|Reference and Research|Allowed|3477|56977|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||767
2024-06-10 10:53:56|amartinez@corp.com|192.168.5.118|https://github.com/|Social Networking|Allowed|4905|77738|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||514
2024-06-10 10:55:12|lchen@corp.com|192.168.4.42|https://aws.amazon.com/|News and Media|Allowed|3919|9164|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||358
2024-06-10 10:56:46|lchen@corp.com|192.168.2.181|https://zoom.us/|Reference and Research|Allowed|3827|35887|POST|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||105
2024-06-10 10:57:04|kpatel@corp.com|192.168.3.64|https://linkedin.com/page|Reference and Research|Allowed|662|2907|GET|304|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||676
2024-06-10 10:57:10|lchen@corp.com|192.168.2.59|https://zoom.us/docs|Shopping|Allowed|4017|67317|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||521
2024-06-10 10:57:44|kpatel@corp.com|192.168.3.33|https://github.com/repo|Reference and Research|Allowed|3404|44185|GET|301|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||456
2024-06-10 10:59:37|jsmith@corp.com|192.168.2.176|https://docker.com/repo|Software/Technology|Allowed|2974|37280|GET|301|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||322
2024-06-10 11:03:10|kpatel@corp.com|192.168.1.78|https://slack.com/api/data|Business and Economy|Allowed|268|77705|POST|304|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||658
2024-06-10 11:03:18|bwilson@corp.com|192.168.5.109|https://npmjs.com/|Shopping|Allowed|2283|15018|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||418
2024-06-10 11:03:32|amartinez@corp.com|192.168.2.119|https://pypi.org/docs|News and Media|Allowed|1518|40926|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||604
2024-06-10 11:03:49|jsmith@corp.com|192.168.4.193|https://kubernetes.io/repo|Reference and Research|Allowed|2375|72649|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||517
2024-06-10 11:04:58|kpatel@corp.com|192.168.3.86|https://google.com/repo|Business and Economy|Allowed|2886|3402|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||611
2024-06-10 11:05:00|bwilson@corp.com|192.168.2.44|http://malware-c2.ru/beacon|Malicious URLs|Blocked|512|0|GET|403|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36|Win32.Trojan.Agent|20
2024-06-10 11:05:11|emorgan@corp.com|192.168.2.63|https://npmjs.com/page|Financial Services|Allowed|4107|6942|GET|404|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||571
2024-06-10 11:06:49|emorgan@corp.com|192.168.3.115|https://pypi.org/page|Health|Allowed|1834|2782|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||296
2024-06-10 11:06:56|jsmith@corp.com|192.168.2.162|https://github.com/|Financial Services|Allowed|2278|36962|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||152
2024-06-10 11:09:19|bwilson@corp.com|192.168.3.144|https://confluence.atlassian.com/page|Reference and Research|Allowed|2869|45828|GET|301|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||223
2024-06-10 11:10:22|kpatel@corp.com|192.168.2.15|https://npmjs.com/|Education|Allowed|4637|69629|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||733
2024-06-10 11:10:25|kpatel@corp.com|192.168.4.76|https://confluence.atlassian.com/api/data|Shopping|Allowed|3187|21927|GET|301|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||759
2024-06-10 11:11:15|lchen@corp.com|192.168.2.167|https://google.com/page|Health|Allowed|1358|8362|POST|301|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||764
2024-06-10 11:12:29|bwilson@corp.com|192.168.5.185|https://jira.atlassian.com/repo|Health|Allowed|1701|59264|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||370
2024-06-10 11:16:51|bwilson@corp.com|192.168.1.100|https://aws.amazon.com/page|Software/Technology|Allowed|2604|22909|GET|404|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||652
2024-06-10 11:18:06|amartinez@corp.com|192.168.2.102|https://aws.amazon.com/|Reference and Research|Allowed|3589|24544|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||583
2024-06-10 11:18:41|lchen@corp.com|192.168.1.170|https://linkedin.com/repo|Reference and Research|Allowed|410|35297|GET|301|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||246
2024-06-10 11:19:31|lchen@corp.com|192.168.3.160|https://aws.amazon.com/page|Social Networking|Allowed|2264|52673|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||356
2024-06-10 11:21:25|amartinez@corp.com|192.168.4.162|https://confluence.atlassian.com/page|Shopping|Allowed|3818|51204|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||161
2024-06-10 11:25:44|bwilson@corp.com|192.168.5.183|https://stackoverflow.com/repo|Business and Economy|Allowed|3293|71582|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||109
2024-06-10 11:26:00|jsmith@corp.com|192.168.3.74|https://linkedin.com/repo|Shopping|Allowed|3662|45541|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||395
2024-06-10 11:26:19|jsmith@corp.com|192.168.3.103|https://kubernetes.io/api/data|Health|Allowed|2854|9768|GET|304|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||64
2024-06-10 11:29:09|lchen@corp.com|192.168.3.76|https://docker.com/api/data|Reference and Research|Allowed|4370|50718|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||576
2024-06-10 11:30:38|lchen@corp.com|192.168.5.175|https://confluence.atlassian.com/docs|Business and Economy|Allowed|569|40967|GET|404|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||147
2024-06-10 11:31:05|jsmith@corp.com|192.168.2.60|https://github.com/api/data|Business and Economy|Allowed|3146|9661|GET|404|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||246
2024-06-10 11:33:58|amartinez@corp.com|192.168.3.83|https://pypi.org/api/data|Reference and Research|Allowed|2956|21958|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||397
2024-06-10 11:34:17|lchen@corp.com|192.168.1.144|https://zoom.us/api/data|Software/Technology|Allowed|1863|78432|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||88
